MSRP,Engine HP,Engine Cylinders,city mpg,highway MPG
36700,285.0,8.0,11,17
32190,285.0,8.0,11,17
34485,285.0,8.0,11,17
32990,285.0,8.0,11,16
37155,285.0,8.0,11,16
37500,285.0,8.0,11,16
35285,285.0,8.0,11,16
36715,285.0,8.0,11,16
34815,285.0,8.0,11,16
3211,225.0,6.0,17,22
3665,225.0,6.0,17,22
4024,225.0,6.0,17,22
3442,290.0,8.0,17,23
4031,290.0,8.0,16,23
4404,290.0,8.0,16,23
66355,288.0,8.0,16,23
66805,288.0,8.0,16,23
68405,288.0,8.0,16,23
2000,92.0,4.0,23,32
2000,115.0,4.0,23,29
2000,92.0,4.0,23,30
2000,115.0,4.0,23,29
2000,115.0,4.0,23,30
2000,92.0,4.0,24,33
32715,235.0,6.0,16,26
26600,173.0,4.0,21,30
24415,173.0,4.0,21,30
20865,173.0,4.0,21,30
19840,173.0,4.0,21,30
28415,235.0,6.0,15,24
29275,186.0,6.0,18,26
25920,173.0,4.0,21,30
20915,173.0,4.0,21,30
30270,186.0,6.0,18,26
35125,235.0,6.0,16,27
20515,173.0,4.0,21,30
27790,173.0,4.0,20,29
21810,173.0,4.0,21,30
23040,173.0,4.0,21,30
32710,235.0,6.0,16,27
22115,173.0,4.0,21,30
29210,186.0,6.0,18,26
27850,173.0,4.0,20,29
20120,173.0,4.0,21,30
36300,276.0,6.0,18,25
26100,276.0,6.0,18,24
32300,276.0,6.0,18,24
39700,276.0,6.0,17,22
28300,276.0,6.0,18,24
28500,276.0,6.0,18,24
26400,276.0,6.0,18,24
39900,276.0,6.0,17,22
32700,276.0,6.0,18,24
36400,276.0,6.0,18,25
41900,276.0,6.0,17,22
28850,276.0,6.0,18,24
33600,276.0,6.0,18,24
36900,276.0,6.0,18,25
26800,276.0,6.0,18,24
20720,130.0,4.0,30,39
17780,130.0,4.0,30,40
18350,130.0,4.0,30,39
16530,130.0,4.0,27,36
17380,130.0,4.0,30,39
19960,130.0,4.0,30,39
22170,130.0,4.0,29,38
20410,130.0,4.0,29,38
16780,130.0,4.0,27,36
18550,130.0,4.0,29,38
18160,130.0,4.0,30,40
17760,130.0,4.0,29,38
21500,124.0,4.0,29,37
21990,188.0,4.0,27,33
18790,124.0,4.0,29,37
16990,130.0,4.0,27,35
19990,124.0,4.0,29,37
17990,124.0,4.0,29,37
21990,188.0,4.0,26,32
2000,125.0,4.0,21,28
2000,125.0,4.0,20,26
10845,125.0,4.0,22,28
12445,125.0,4.0,22,28
11820,125.0,4.0,19,28
13420,125.0,4.0,19,28
64320,381.0,8.0,13,17
47620,381.0,8.0,13,17
56580,381.0,8.0,13,17
61095,381.0,8.0,13,17
47620,381.0,8.0,13,17
53355,381.0,8.0,13,17
56580,381.0,8.0,13,17
64320,381.0,8.0,13,17
44395,381.0,8.0,13,17
61855,381.0,8.0,13,17
57340,381.0,8.0,13,17
45325,381.0,8.0,13,17
65080,381.0,8.0,13,17
65080,381.0,8.0,13,17
57340,381.0,8.0,13,17
48550,381.0,8.0,13,17
54115,381.0,8.0,13,17
48550,381.0,8.0,13,17
48685,381.0,8.0,13,17
65215,381.0,8.0,13,17
45460,381.0,8.0,13,17
57475,381.0,8.0,13,17
57475,381.0,8.0,13,17
54250,381.0,8.0,13,17
48685,381.0,8.0,13,17
65215,381.0,8.0,13,17
61990,381.0,8.0,13,17
44399,275.0,8.0,16,25
49705,300.0,8.0,16,25
51650,300.0,8.0,16,25
45535,275.0,8.0,16,25
45975,275.0,8.0,16,24
2000,93.0,4.0,23,29
2000,100.0,4.0,20,29
2000,152.0,4.0,18,24
2000,93.0,4.0,23,29
2000,152.0,4.0,18,24
2000,100.0,4.0,20,29
2000,152.0,4.0,18,24
2000,100.0,4.0,20,29
2000,93.0,4.0,23,29
2000,93.0,4.0,23,29
2000,100.0,4.0,22,29
2000,100.0,4.0,22,29
2000,100.0,4.0,22,29
2000,100.0,4.0,21,27
2000,93.0,4.0,23,30
2000,93.0,4.0,23,30
2000,100.0,4.0,21,27
61295,526.0,8.0,14,21
47795,526.0,8.0,14,21
61295,526.0,8.0,15,21
47795,526.0,8.0,14,21
61795,526.0,8.0,15,21
54295,526.0,8.0,14,21
48810,550.0,8.0,15,23
59200,662.0,8.0,15,24
54200,662.0,8.0,15,24
55110,662.0,8.0,15,24
60110,662.0,8.0,15,24
2000,120.0,4.0,20,23
2000,95.0,4.0,21,24
2000,95.0,4.0,21,24
2000,95.0,4.0,21,24
2000,95.0,4.0,21,24
2000,95.0,4.0,21,24
2000,120.0,4.0,19,23
2000,95.0,4.0,21,24
2002,120.0,4.0,19,23
2000,95.0,4.0,21,24
2000,120.0,4.0,19,23
2000,95.0,4.0,21,24
2000,95.0,4.0,21,24
2000,95.0,4.0,20,24
2107,95.0,4.0,19,24
2125,120.0,4.0,20,23
2078,120.0,4.0,20,23
2019,95.0,4.0,20,24
2000,95.0,4.0,21,24
2027,120.0,4.0,20,23
2153,120.0,4.0,20,23
42880,266.0,6.0,16,23
37400,266.0,6.0,16,23
40655,266.0,6.0,16,23
37445,266.0,6.0,18,25
35200,266.0,6.0,18,25
41035,266.0,6.0,18,25
35000,266.0,6.0,18,25
33960,266.0,6.0,16,23
46250,266.0,6.0,16,23
41750,266.0,6.0,18,25
28700,266.0,6.0,18,25
45120,266.0,6.0,18,25
31630,266.0,6.0,18,25
31430,266.0,6.0,18,25
38455,266.0,6.0,18,25
39780,266.0,6.0,18,25
26595,266.0,6.0,18,25
34180,266.0,6.0,16,23
38605,266.0,6.0,18,25
35410,266.0,6.0,18,25
31840,266.0,6.0,18,25
37620,266.0,6.0,16,23
31640,266.0,6.0,18,25
41245,266.0,6.0,18,25
40815,266.0,6.0,16,23
28850,266.0,6.0,18,25
41900,266.0,6.0,18,25
43040,266.0,6.0,16,23
39930,266.0,6.0,18,25
46410,266.0,6.0,16,23
37655,266.0,6.0,18,25
35210,266.0,6.0,18,25
45270,266.0,6.0,18,25
26745,266.0,6.0,18,25
29750,296.0,6.0,19,27
32740,296.0,6.0,19,27
35080,296.0,6.0,18,24
43940,296.0,6.0,18,24
42800,296.0,6.0,19,27
41715,296.0,6.0,18,24
38555,296.0,6.0,19,27
32540,296.0,6.0,19,27
42145,296.0,6.0,19,27
39505,296.0,6.0,19,27
36310,296.0,6.0,19,27
36110,296.0,6.0,19,27
40830,296.0,6.0,19,27
27645,296.0,6.0,19,27
38520,296.0,6.0,18,24
46170,296.0,6.0,19,27
47310,296.0,6.0,18,24
30930,295.0,8.0,14,19
24515,295.0,8.0,14,19
30550,295.0,8.0,13,17
33935,295.0,8.0,13,17
32025,310.0,8.0,13,17
31735,295.0,8.0,13,17
20310,195.0,6.0,15,21
23850,285.0,8.0,15,19
29355,295.0,8.0,14,19
20960,195.0,6.0,14,17
31965,295.0,8.0,13,17
27730,295.0,8.0,14,19
25215,285.0,8.0,15,19
15840,195.0,6.0,15,21
27060,295.0,8.0,13,17
32690,295.0,8.0,14,19
29380,285.0,8.0,14,18
26820,285.0,8.0,15,19
30825,295.0,8.0,14,19
21465,195.0,6.0,14,20
28790,295.0,8.0,13,17
26555,285.0,8.0,15,19
28915,295.0,8.0,14,19
30675,295.0,8.0,14,19
16115,195.0,6.0,15,21
27850,285.0,8.0,14,18
29065,295.0,8.0,14,19
35520,295.0,8.0,13,17
24140,285.0,8.0,15,19
25325,285.0,8.0,15,19
30255,295.0,8.0,13,17
29015,295.0,8.0,14,19
33755,295.0,8.0,13,17
20715,195.0,6.0,14,17
33495,295.0,8.0,13,17
27580,285.0,8.0,14,18
20750,195.0,6.0,15,21
25845,285.0,8.0,14,18
28845,285.0,8.0,14,18
27430,295.0,8.0,14,19
31115,295.0,8.0,14,19
33785,310.0,8.0,13,17
26245,295.0,8.0,14,19
30340,285.0,8.0,14,18
27560,285.0,8.0,14,18
26295,285.0,8.0,14,18
25850,285.0,8.0,14,18
39125,345.0,8.0,13,16
32170,295.0,8.0,13,17
45425,332.0,8.0,20,23
48575,332.0,8.0,20,23
39095,332.0,8.0,20,23
42245,332.0,8.0,20,23
46790,332.0,8.0,20,23
40010,332.0,8.0,20,23
43210,332.0,8.0,20,23
49990,332.0,8.0,20,23
51935,332.0,8.0,20,23
48335,332.0,8.0,20,23
41555,332.0,8.0,20,23
45155,332.0,8.0,20,23
43360,355.0,8.0,16,23
38540,285.0,6.0,17,22
49965,355.0,8.0,16,23
36200,285.0,6.0,18,24
38840,285.0,6.0,17,22
42635,285.0,6.0,17,22
43660,355.0,8.0,16,23
30610,285.0,6.0,17,22
35390,285.0,6.0,18,24
46510,355.0,8.0,16,22
53115,355.0,8.0,16,22
40045,285.0,6.0,17,22
27060,285.0,6.0,18,24
26670,285.0,6.0,18,24
38665,285.0,6.0,18,24
30695,285.0,6.0,18,24
38965,285.0,6.0,18,24
37800,285.0,6.0,17,22
42935,285.0,6.0,17,22
33595,285.0,6.0,18,24
34675,285.0,6.0,17,22
40900,355.0,8.0,16,23
44150,355.0,8.0,16,22
35690,285.0,6.0,18,24
46810,355.0,8.0,16,22
30910,285.0,6.0,17,22
37500,285.0,6.0,17,22
52815,355.0,8.0,16,22
49665,355.0,8.0,16,23
33720,285.0,6.0,18,24
54240,355.0,8.0,16,22
36230,285.0,6.0,18,24
47570,355.0,8.0,16,22
34590,285.0,6.0,18,24
51390,355.0,8.0,16,23
44910,355.0,8.0,16,22
34465,285.0,6.0,18,24
27715,285.0,6.0,18,24
43505,285.0,6.0,17,22
47270,355.0,8.0,16,22
41660,355.0,8.0,16,23
39380,285.0,6.0,17,22
31955,285.0,6.0,17,22
44900,355.0,8.0,16,22
39535,285.0,6.0,18,24
28105,285.0,6.0,18,24
37070,285.0,6.0,18,24
40930,355.0,8.0,16,23
54540,355.0,8.0,16,22
44420,355.0,8.0,16,23
31390,285.0,6.0,18,24
40915,285.0,6.0,17,22
40775,355.0,8.0,16,22
31655,285.0,6.0,17,22
51090,355.0,8.0,16,23
38370,285.0,6.0,17,22
38670,285.0,6.0,17,22
35370,285.0,6.0,17,22
37625,355.0,8.0,16,23
44120,355.0,8.0,16,23
44840,355.0,8.0,16,23
52155,355.0,8.0,16,22
45330,355.0,8.0,16,22
32230,285.0,6.0,18,24
28205,285.0,6.0,18,24
45390,355.0,8.0,16,22
39160,285.0,6.0,17,22
41420,355.0,8.0,16,23
41405,285.0,6.0,17,22
44540,355.0,8.0,16,23
38115,355.0,8.0,16,23
32145,285.0,6.0,17,22
43995,285.0,6.0,17,22
52455,355.0,8.0,16,22
37560,285.0,6.0,18,24
47690,355.0,8.0,16,22
28595,285.0,6.0,18,24
55605,355.0,8.0,15,20
36210,285.0,6.0,17,22
34955,285.0,6.0,18,24
36720,285.0,6.0,18,24
40025,285.0,6.0,18,24
38860,285.0,6.0,17,22
41265,355.0,8.0,16,22
55305,355.0,8.0,15,20
47990,355.0,8.0,16,22
32445,285.0,6.0,17,22
42080,355.0,8.0,16,23
39870,285.0,6.0,17,22
35080,285.0,6.0,18,24
34640,300.0,8.0,13,16
31405,300.0,8.0,13,18
33330,300.0,8.0,13,18
36525,300.0,8.0,13,16
33115,300.0,8.0,13,16
29745,300.0,8.0,13,18
38370,325.0,8.0,10,13
4439,200.0,8.0,13,17
4827,200.0,8.0,12,16
4715,200.0,8.0,12,16
4287,200.0,8.0,13,17
2000,142.0,6.0,16,20
35970,185.0,6.0,16,22
26995,185.0,6.0,17,24
33925,185.0,6.0,16,22
31355,185.0,6.0,17,24
33400,185.0,6.0,17,24
33740,185.0,6.0,17,24
28040,185.0,6.0,17,24
36340,185.0,6.0,16,22
31690,185.0,6.0,17,24
34290,185.0,6.0,16,22
36795,185.0,6.0,16,22
34740,185.0,6.0,16,22
32125,185.0,6.0,17,24
34185,185.0,6.0,17,24
28465,185.0,6.0,17,24
219900,322.0,12.0,11,15
229990,322.0,12.0,11,15
26685,285.0,8.0,14,18
23350,285.0,8.0,15,19
26930,295.0,8.0,14,19
27135,295.0,8.0,14,19
25845,285.0,8.0,14,18
31375,295.0,8.0,13,18
24020,195.0,6.0,14,19
28515,295.0,8.0,14,19
31810,295.0,8.0,13,17
29580,295.0,8.0,13,17
31465,295.0,8.0,13,17
20515,195.0,6.0,15,21
19865,195.0,6.0,14,19
29380,295.0,8.0,13,18
26975,285.0,8.0,14,18
23940,195.0,6.0,14,20
25960,285.0,8.0,15,19
30755,295.0,8.0,14,19
26460,285.0,8.0,15,19
20075,195.0,6.0,15,21
32330,295.0,8.0,14,19
24965,285.0,8.0,15,19
27060,295.0,8.0,13,17
24515,295.0,8.0,14,19
23575,195.0,6.0,14,19
33425,310.0,8.0,13,18
33395,295.0,8.0,13,18
15840,195.0,6.0,15,21
33135,295.0,8.0,13,18
28410,285.0,8.0,14,18
28705,295.0,8.0,14,19
23640,285.0,8.0,15,19
16115,195.0,6.0,15,21
28460,295.0,8.0,13,17
30570,295.0,8.0,14,19
25915,295.0,8.0,14,19
28995,295.0,8.0,14,19
30315,295.0,8.0,14,19
30465,295.0,8.0,14,19
33280,345.0,8.0,13,17
21465,195.0,6.0,14,20
31665,310.0,8.0,13,18
29980,285.0,8.0,14,18
19620,195.0,6.0,14,19
33575,295.0,8.0,13,17
27250,285.0,8.0,14,18
28485,285.0,8.0,14,18
35160,295.0,8.0,13,17
28555,295.0,8.0,14,19
48205,332.0,8.0,20,23
45055,332.0,8.0,20,23
38725,332.0,8.0,20,23
41875,332.0,8.0,20,23
42840,332.0,8.0,20,23
49620,332.0,8.0,20,23
39640,332.0,8.0,20,23
46420,332.0,8.0,20,23
51490,332.0,8.0,20,23
47915,332.0,8.0,20,23
41135,332.0,8.0,20,23
44710,332.0,8.0,20,23
46110,355.0,8.0,16,22
35920,285.0,6.0,17,22
28545,285.0,6.0,18,24
43450,355.0,8.0,16,22
37680,285.0,6.0,17,22
35435,285.0,6.0,17,22
33340,285.0,6.0,18,24
42010,285.0,6.0,17,22
42310,285.0,6.0,17,22
47875,355.0,8.0,16,23
42270,355.0,8.0,16,23
51150,355.0,8.0,16,22
34110,285.0,6.0,17,22
35135,285.0,6.0,17,22
30345,285.0,6.0,17,22
32095,285.0,6.0,17,22
30130,285.0,6.0,18,24
41970,355.0,8.0,16,23
34530,285.0,6.0,18,24
45420,355.0,8.0,16,22
42760,355.0,8.0,16,22
40620,285.0,6.0,17,22
36090,285.0,6.0,18,24
26495,285.0,6.0,18,24
40320,285.0,6.0,17,22
31625,285.0,6.0,18,24
30045,285.0,6.0,17,22
37730,285.0,6.0,17,22
34230,285.0,6.0,18,24
45810,355.0,8.0,16,22
38635,285.0,6.0,18,24
50850,355.0,8.0,16,22
39420,285.0,6.0,17,22
37380,285.0,6.0,17,22
40100,355.0,8.0,16,23
42560,355.0,8.0,16,23
42860,355.0,8.0,16,23
45120,355.0,8.0,16,22
47575,355.0,8.0,16,23
31940,285.0,6.0,18,24
38335,285.0,6.0,18,24
35870,285.0,6.0,18,24
28155,285.0,6.0,18,24
36825,285.0,6.0,17,22
26105,285.0,6.0,18,24
37125,285.0,6.0,17,22
33215,285.0,6.0,18,24
39510,355.0,8.0,16,23
36390,285.0,6.0,18,24
36745,285.0,6.0,18,24
34280,285.0,6.0,18,24
32395,285.0,6.0,17,22
31750,285.0,6.0,18,24
37045,285.0,6.0,18,24
39540,285.0,6.0,17,22
39240,285.0,6.0,17,22
35825,285.0,6.0,18,24
39685,355.0,8.0,16,23
31035,285.0,6.0,17,22
32870,285.0,6.0,18,24
43775,285.0,6.0,17,22
35545,285.0,6.0,18,24
36935,285.0,6.0,17,22
38590,285.0,6.0,17,22
41250,355.0,8.0,16,23
31120,285.0,6.0,18,24
47135,355.0,8.0,16,22
48500,355.0,8.0,16,22
44475,355.0,8.0,16,22
33170,285.0,6.0,18,24
46835,355.0,8.0,16,22
33060,285.0,6.0,17,22
53315,355.0,8.0,16,22
38290,285.0,6.0,18,24
31335,285.0,6.0,17,22
33295,285.0,6.0,18,24
38740,355.0,8.0,16,23
41185,285.0,6.0,17,22
43710,355.0,8.0,16,23
27485,285.0,6.0,18,24
36980,285.0,6.0,17,22
44010,355.0,8.0,16,23
33360,285.0,6.0,17,22
45640,355.0,8.0,16,22
45170,355.0,8.0,16,22
35100,285.0,6.0,17,22
39275,285.0,6.0,17,22
49740,355.0,8.0,16,23
50040,355.0,8.0,16,23
29510,285.0,6.0,18,24
36850,285.0,6.0,17,22
48200,355.0,8.0,16,22
38890,285.0,6.0,17,22
38695,285.0,6.0,17,22
40090,355.0,8.0,16,22
41890,355.0,8.0,16,22
43260,355.0,8.0,16,22
41865,285.0,6.0,17,22
53015,355.0,8.0,16,22
36680,285.0,6.0,17,22
36940,355.0,8.0,16,23
32955,285.0,6.0,18,24
29120,285.0,6.0,18,24
37345,285.0,6.0,18,24
27095,285.0,6.0,18,24
40495,285.0,6.0,17,22
36035,285.0,6.0,18,24
37835,285.0,6.0,18,24
39230,355.0,8.0,16,23
38980,285.0,6.0,18,24
36515,285.0,6.0,18,24
43950,355.0,8.0,16,22
31525,285.0,6.0,17,22
33850,285.0,6.0,17,22
44350,355.0,8.0,16,22
47175,355.0,8.0,15,20
44465,285.0,6.0,17,22
42075,285.0,6.0,17,22
47475,355.0,8.0,15,20
46180,355.0,8.0,15,20
33550,285.0,6.0,17,22
39965,285.0,6.0,17,22
35590,285.0,6.0,17,22
27975,285.0,6.0,18,24
41590,355.0,8.0,16,22
44050,355.0,8.0,16,22
37370,285.0,6.0,17,22
54925,355.0,8.0,15,22
27585,285.0,6.0,18,24
33860,285.0,6.0,18,24
33445,285.0,6.0,18,24
48740,355.0,8.0,15,20
45860,355.0,8.0,16,22
40375,355.0,8.0,16,23
54625,355.0,8.0,15,22
42380,355.0,8.0,16,22
29610,285.0,6.0,18,24
51350,355.0,8.0,16,22
30000,285.0,6.0,18,24
37430,355.0,8.0,16,23
40985,285.0,6.0,17,22
39185,285.0,6.0,17,22
37670,285.0,6.0,17,22
44815,355.0,8.0,15,20
31825,285.0,6.0,17,22
37425,285.0,6.0,17,22
51650,355.0,8.0,16,22
49040,355.0,8.0,15,20
37340,285.0,6.0,17,22
39280,285.0,6.0,17,22
33985,285.0,6.0,18,24
40580,355.0,8.0,16,22
31610,285.0,6.0,18,24
39580,285.0,6.0,17,22
42555,285.0,6.0,17,22
33360,285.0,6.0,18,24
2000,200.0,8.0,15,23
2000,150.0,4.0,19,29
2000,155.0,4.0,19,29
2000,155.0,6.0,18,26
2000,155.0,6.0,18,26
2000,150.0,4.0,19,29
2000,150.0,4.0,19,29
2000,150.0,4.0,19,30
84000,329.0,6.0,20,27
106700,429.0,8.0,17,24
214500,621.0,12.0,14,21
147300,557.0,8.0,16,25
108050,449.0,8.0,17,24
85050,329.0,6.0,20,27
217550,621.0,12.0,14,21
149700,577.0,8.0,16,25
110800,449.0,8.0,17,25
151350,577.0,8.0,16,25
219850,621.0,12.0,14,21
86950,362.0,6.0,20,28
60300,362.0,6.0,20,29
47950,241.0,4.0,25,32
56225,302.0,6.0,21,29
68925,415.0,8.0,19,28
43525,201.0,4.0,22,32
43950,201.0,4.0,22,32
57650,302.0,6.0,21,29
70850,415.0,8.0,19,28
59200,302.0,6.0,21,29
47000,241.0,4.0,25,32
72600,416.0,8.0,19,28
480000,641.0,8.0,11,16
495000,617.0,8.0,12,16
495000,617.0,8.0,12,16
221580,583.0,8.0,13,19
228080,583.0,8.0,13,19
199500,583.0,8.0,13,19
206000,583.0,8.0,13,19
275000,622.0,8.0,13,17
201500,583.0,8.0,13,19
208000,583.0,8.0,13,19
183000,563.0,8.0,14,20
189600,563.0,8.0,14,20
196100,563.0,8.0,14,20
2397,190.0,6.0,13,17
2488,190.0,6.0,13,17
2816,215.0,6.0,13,18
2934,215.0,6.0,13,18
21515,177.0,4.0,17,26
26515,260.0,4.0,19,28
22455,173.0,4.0,19,25
28135,260.0,4.0,19,28
31750,260.0,4.0,19,28
28400,173.0,4.0,19,25
24275,173.0,4.0,19,25
30375,260.0,4.0,19,28
29410,173.0,4.0,19,25
26225,173.0,4.0,19,25
29485,260.0,4.0,19,28
26000,199.0,4.0,36,40
29500,199.0,4.0,36,40
26000,193.0,4.0,40,44
30100,193.0,4.0,39,43
26000,193.0,4.0,39,45
30100,193.0,4.0,38,43
23175,185.0,4.0,24,35
26525,185.0,4.0,24,35
28575,245.0,4.0,23,32
33525,245.0,4.0,21,31
21150,185.0,4.0,25,37
23275,177.0,4.0,28,38
28925,245.0,4.0,23,32
27350,185.0,4.0,25,36
21750,185.0,4.0,25,38
23400,185.0,4.0,25,36
34075,245.0,4.0,21,31
23725,178.0,4.0,28,38
21600,185.0,4.0,25,36
27150,185.0,4.0,25,36
23400,185.0,4.0,25,36
26600,245.0,4.0,22,31
23125,178.0,4.0,28,36
21950,185.0,4.0,25,36
34350,245.0,4.0,22,31
15495,138.0,4.0,25,35
21945,138.0,4.0,25,33
16095,138.0,4.0,25,35
18835,138.0,4.0,29,40
21345,138.0,4.0,25,33
14845,138.0,4.0,26,35
18235,138.0,4.0,29,40
17845,138.0,4.0,25,35
17245,138.0,4.0,25,35
19680,138.0,4.0,27,37
20545,138.0,4.0,27,34
14245,138.0,4.0,26,35
20245,138.0,4.0,27,37
19945,138.0,4.0,27,34
16455,138.0,4.0,26,35
15855,138.0,4.0,26,35
16155,138.0,4.0,26,35
20095,138.0,4.0,27,34
18145,138.0,4.0,24,35
15595,138.0,4.0,24,35
20345,138.0,4.0,27,37
16755,138.0,4.0,26,35
19780,138.0,4.0,27,37
20095,138.0,4.0,27,34
21495,138.0,4.0,25,33
14345,138.0,4.0,26,35
17545,138.0,4.0,24,35
14945,138.0,4.0,26,35
16195,138.0,4.0,24,35
21495,138.0,4.0,25,33
18170,138.0,4.0,24,34
21215,138.0,4.0,27,36
17580,138.0,4.0,25,33
18970,138.0,4.0,24,34
16395,138.0,4.0,24,34
20415,138.0,4.0,27,36
19720,138.0,4.0,28,39
17530,138.0,4.0,28,39
19720,138.0,4.0,28,39
15145,138.0,4.0,25,33
16538,190.0,6.0,15,20
13975,120.0,4.0,19,25
20793,190.0,6.0,14,18
17093,120.0,4.0,17,23
15957,120.0,4.0,19,25
24492,190.0,6.0,14,18
15093,120.0,4.0,17,23
15420,120.0,4.0,17,23
19675,190.0,6.0,12,16
14770,120.0,4.0,19,25
16570,120.0,4.0,19,25
24670,190.0,6.0,14,18
21970,190.0,6.0,12,17
16270,120.0,4.0,19,25
16220,120.0,4.0,17,23
20320,190.0,6.0,12,17
17670,120.0,4.0,17,23
18270,120.0,4.0,19,25
38500,290.0,6.0,18,24
24300,191.0,4.0,20,27
26700,290.0,6.0,18,25
36700,290.0,6.0,18,25
41700,290.0,6.0,18,24
31700,290.0,6.0,18,25
33500,290.0,6.0,18,24
26100,191.0,4.0,19,25
39900,290.0,6.0,18,25
28500,290.0,6.0,18,24
38300,290.0,6.0,18,26
28200,185.0,4.0,21,26
33900,290.0,6.0,18,26
28700,290.0,6.0,18,26
40100,290.0,6.0,17,23
32900,240.0,4.0,19,25
25100,185.0,4.0,21,29
43300,290.0,6.0,17,23
32100,290.0,6.0,18,26
26400,185.0,4.0,21,29
41500,290.0,6.0,18,26
31100,240.0,4.0,20,27
30500,290.0,6.0,18,26
39900,240.0,4.0,20,27
41700,240.0,4.0,19,25
28500,185.0,4.0,21,25
28990,290.0,6.0,18,25
33100,290.0,6.0,18,25
40400,290.0,6.0,17,23
31500,240.0,4.0,20,27
38600,290.0,6.0,18,25
45700,290.0,6.0,17,23
43900,290.0,6.0,18,25
30790,290.0,6.0,18,25
25400,185.0,4.0,21,28
34900,290.0,6.0,18,25
26700,185.0,4.0,21,28
33300,240.0,4.0,19,25
35700,239.0,0.0,120,92
33700,239.0,0.0,120,92
33950,239.0,0.0,120,92
31950,239.0,0.0,120,92
35950,239.0,0.0,120,92
16900,130.0,4.0,24,30
20500,164.0,4.0,23,31
18400,164.0,4.0,23,31
14900,130.0,4.0,24,30
15190,130.0,4.0,24,30
17190,130.0,4.0,24,30
20790,164.0,4.0,23,31
18690,164.0,4.0,23,31
17400,130.0,4.0,24,30
15900,130.0,4.0,24,30
21300,164.0,4.0,24,31
19400,164.0,4.0,24,31
26685,140.0,0.0,128,109
27010,140.0,0.0,128,109
25170,140.0,0.0,128,109
25560,140.0,0.0,128,109
25510,140.0,0.0,128,109
25120,140.0,0.0,128,109
14040,84.0,4.0,31,39
15095,84.0,4.0,30,39
15440,84.0,4.0,31,39
12270,84.0,4.0,31,39
13580,84.0,4.0,30,39
16535,84.0,4.0,30,39
14685,98.0,4.0,30,41
17285,98.0,4.0,31,41
15785,98.0,4.0,31,41
13760,98.0,4.0,31,41
12660,98.0,4.0,30,41
16185,98.0,4.0,30,41
16325,98.0,4.0,29,38
13000,98.0,4.0,29,38
14100,98.0,4.0,30,38
15925,98.0,4.0,30,38
14825,98.0,4.0,29,38
17425,98.0,4.0,30,38
12895,138.0,4.0,23,30
15995,138.0,4.0,23,30
15895,138.0,4.0,23,32
15995,138.0,4.0,23,30
14895,138.0,4.0,23,30
16995,138.0,4.0,23,32
16995,138.0,4.0,23,32
15895,138.0,4.0,24,32
16995,138.0,4.0,24,32
15995,138.0,4.0,23,30
14895,138.0,4.0,23,30
15995,138.0,4.0,23,30
16995,138.0,4.0,24,32
13895,138.0,4.0,24,32
12895,138.0,4.0,23,30
13550,138.0,4.0,23,30
15550,138.0,4.0,23,30
17450,138.0,4.0,24,32
16695,138.0,4.0,23,30
16550,138.0,4.0,24,32
16450,138.0,4.0,23,30
17695,138.0,4.0,24,32
14550,138.0,4.0,24,32
2000,101.0,4.0,22,29
2000,101.0,4.0,21,26
2000,100.0,4.0,19,25
2000,100.0,4.0,19,26
21900,182.0,4.0,21,28
28100,260.0,4.0,20,26
25300,182.0,4.0,21,28
26800,182.0,4.0,19,26
29600,260.0,4.0,19,24
23400,182.0,4.0,19,26
23650,182.0,4.0,19,26
22150,182.0,4.0,21,28
31490,260.0,4.0,19,25
25350,182.0,4.0,21,28
29990,260.0,4.0,20,26
26850,182.0,4.0,19,26
27000,181.0,4.0,21,25
32500,240.0,4.0,21,26
22990,181.0,4.0,22,29
34000,237.0,4.0,20,23
25500,181.0,4.0,22,29
24490,181.0,4.0,21,25
2000,200.0,8.0,11,16
2000,200.0,8.0,11,16
2000,155.0,6.0,14,17
2000,163.0,6.0,13,15
85542,390.0,8.0,10,15
89622,390.0,8.0,10,16
89622,390.0,8.0,10,16
85542,390.0,8.0,10,15
87252,385.0,8.0,10,15
91415,385.0,8.0,11,16
52700,354.0,6.0,17,24
60200,354.0,6.0,17,24
53300,354.0,6.0,17,24
60800,354.0,6.0,17,24
60800,354.0,6.0,17,24
53300,354.0,6.0,17,24
97395,640.0,10.0,12,19
120395,640.0,10.0,12,19
107385,640.0,10.0,12,19
84885,640.0,10.0,12,19
48065,308.0,6.0,16,23
50955,308.0,6.0,16,23
42880,308.0,6.0,17,24
48145,308.0,6.0,17,24
37505,308.0,6.0,17,24
45375,308.0,6.0,16,23
45255,308.0,6.0,17,24
48920,308.0,6.0,17,24
48840,308.0,6.0,16,23
46030,308.0,6.0,17,24
51730,308.0,6.0,16,23
43640,308.0,6.0,17,24
46135,308.0,6.0,16,23
37605,308.0,6.0,17,24
37605,308.0,6.0,17,24
48840,308.0,6.0,16,23
51730,308.0,6.0,16,23
48920,308.0,6.0,17,24
46135,308.0,6.0,16,23
43640,308.0,6.0,17,24
46030,308.0,6.0,17,24
43475,415.0,8.0,14,21
45745,415.0,8.0,14,21
46575,415.0,8.0,14,20
41620,300.0,8.0,14,18
42555,395.0,8.0,14,18
39240,395.0,8.0,14,18
2000,138.0,4.0,19,26
2000,138.0,4.0,19,26
2000,138.0,4.0,18,25
2000,138.0,4.0,19,26
2823,320.0,6.0,16,22
